chrom1	chrom2	policy	selected_swap_code	selected_swap1	selected_swap2	flip_source	n_eval_contacts	top1_accuracy	same_cross_accuracy	pmax_threshold_accuracy	pmax_threshold_recall
chr12	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr14	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	451	0.232815965	0.467849224	0.375	0.0066518847
chr12	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	928	0.670258621	0.806034483	0.825557809	0.438577586
chr12	chr15	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	928	0.0775862069	0.193965517	0.0425963489	0.0226293103
chr12	chr15	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	928	0.0775862069	0.193965517	0.0425963489	0.0226293103
chr12	chr15	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	928	0.0775862069	0.193965517	0.0425963489	0.0226293103
chr12	chr15	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	928	0.0775862069	0.193965517	0.0425963489	0.0226293103
chr12	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	388	0.360824742	0.56185567	0.464285714	0.0335051546
chr12	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	388	0.182989691	0.43814433	0.214285714	0.0154639175
chr12	chr16	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr16	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	388	0.201030928	0.56185567	0.0714285714	0.00515463918
chr12	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr17	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	798	0.355889724	0.510025063	0.469072165	0.114035088
chr12	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	541	0.340110906	0.617375231	0.505050505	0.0924214418
chr12	chr18	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	541	0.166358595	0.382624769	0.0303030303	0.00554528651
chr12	chr18	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	541	0.166358595	0.382624769	0.0303030303	0.00554528651
chr12	chr18	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	541	0.166358595	0.382624769	0.0303030303	0.00554528651
chr12	chr18	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	541	0.166358595	0.382624769	0.0303030303	0.00554528651
chr12	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	631	0.530903328	0.627575277	0.590909091	0.123613312
chr12	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chr19	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	631	0.117274168	0.372424723	0.0303030303	0.00633914422
chr12	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	320	0.240625	0.484375	0.25	0.025
chr12	chrX	pair_independent_4state_oracle	2	1	0	snp_truth_oracle	320	0.278125	0.515625	0.375	0.0375
chr12	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	320	0.2375	0.515625	0.125	0.0125
chr12	chrX	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	320	0.240625	0.484375	0.25	0.025
chr12	chrX	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	320	0.2375	0.515625	0.125	0.0125
chr13	chr14	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	737	0.407055631	0.55495251	0.788819876	0.172320217
chr13	chr14	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	737	0.286295794	0.472184532	0.0931677019	0.0203527815
chr13	chr14	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	737	0.286295794	0.472184532	0.0931677019	0.0203527815
chr13	chr14	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	737	0.286295794	0.472184532	0.0931677019	0.0203527815
chr13	chr14	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	737	0.286295794	0.472184532	0.0931677019	0.0203527815
chr13	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	395	0.298734177	0.529113924	0.428571429	0.00759493671
chr13	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr15	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	395	0.230379747	0.529113924	0.142857143	0.00253164557
chr13	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	798	0.595238095	0.721804511	0.790123457	0.401002506
chr13	chr16	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	798	0.15914787	0.278195489	0.0888888889	0.045112782
chr13	chr16	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	798	0.15914787	0.278195489	0.0888888889	0.045112782
chr13	chr16	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	798	0.15914787	0.278195489	0.0888888889	0.045112782
chr13	chr16	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	798	0.15914787	0.278195489	0.0888888889	0.045112782
chr13	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr17	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	960	0.639583333	0.744791667	0.886699507	0.375
chr13	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	808	0.28960396	0.428217822	0.287974684	0.112623762
chr13	chr18	pair_independent_4state_oracle	1	0	1	snp_truth_oracle	808	0.448019802	0.571782178	0.57278481	0.224009901
chr13	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	808	0.28960396	0.428217822	0.287974684	0.112623762
chr13	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	808	0.28960396	0.428217822	0.287974684	0.112623762
chr13	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	808	0.28960396	0.428217822	0.287974684	0.112623762
chr13	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	808	0.28960396	0.428217822	0.287974684	0.112623762
chr13	chr18	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	808	0.448019802	0.571782178	0.57278481	0.224009901
chr13	chr18	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	808	0.448019802	0.571782178	0.57278481	0.224009901
chr13	chr18	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	808	0.448019802	0.571782178	0.57278481	0.224009901
chr13	chr18	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	808	0.448019802	0.571782178	0.57278481	0.224009901
chr13	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chr19	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	833	0.363745498	0.450180072	0.201492537	0.0324129652
chr13	chr19	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	833	0.363745498	0.450180072	0.201492537	0.0324129652
chr13	chr19	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	833	0.363745498	0.450180072	0.201492537	0.0324129652
chr13	chr19	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	833	0.56302521	0.665066026	0.76119403	0.12244898
chr13	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	462	0.279220779	0.463203463	0.267326733	0.0584415584
chr13	chrX	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr13	chrX	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	462	0.337662338	0.536796537	0.475247525	0.103896104
chr14	chr15	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	340	0.235294118	0.526470588	0.2	0.00294117647
chr14	chr15	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	340	0.291176471	0.526470588	0	0
chr14	chr15	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	340	0.235294118	0.526470588	0.2	0.00294117647
chr14	chr15	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.235294118	0.526470588	0.2	0.00294117647
chr14	chr15	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.235294118	0.526470588	0.2	0.00294117647
chr14	chr15	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	340	0.235294118	0.526470588	0.2	0.00294117647
chr14	chr15	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	340	0.211764706	0.473529412	0	0
chr14	chr15	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	340	0.211764706	0.473529412	0	0
chr14	chr15	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	340	0.211764706	0.473529412	0	0
chr14	chr15	blind_chrom_homolog_vector_dot	1	0	1	blind_reconstruction_geometry	340	0.211764706	0.473529412	0	0
chr14	chr16	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	pair_independent_4state_oracle	3	1	1	snp_truth_oracle	334	0.263473054	0.5	0.227848101	0.0538922156
chr14	chr16	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr16	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	334	0.236526946	0.5	0.215189873	0.0508982036
chr14	chr17	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr17	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	260	0.280769231	0.534615385	0.36	0.0346153846
chr14	chr18	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr18	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	681	0.549192364	0.649045521	0.844444444	0.223201175
chr14	chr19	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_same_cross_distance_sum	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_posterior_mass_same_cross	0	0	0	blind_posterior_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_chrom_center_same_closer	0	0	0	blind_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chr19	blind_chrom_homolog_vector_dot	0	0	0	blind_reconstruction_geometry	431	0.324825986	0.563805104	0.369565217	0.0394431555
chr14	chrX	cis_selected_whole_chrom	0	0	0	cis_snp_truth_whole_chrom	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	pair_independent_4state_oracle	0	0	0	snp_truth_oracle	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	blind_geom_nearest_to_posterior_top	0	0	0	blind_posterior_reconstruction_geometry	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	blind_geom_nearest_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	blind_margin_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	blind_pmax_geom_gap_weighted	0	0	0	blind_posterior_reconstruction_geometry	244	0.286885246	0.504098361	0.378378378	0.0573770492
chr14	chrX	blind_same_cross_distance_sum	1	0	1	blind_posterior_reconstruction_geometry	244	0.233606557	0.495901639	0.243243243	0.0368852459
chr14	chrX	blind_posterior_mass_same_cross	1	0	1	blind_posterior_reconstruction_geometry	244	0.233606557	0.495901639	0.243243243	0.0368852459
chr14	chrX	blind_chrom_center_same_closer	1	0	1	blind_reconstruction_geometry	244	0.233606557	0.495901639	0.243243243	0.0368852459
